GEO_ID,PCT_total_households_with_Device,PCT_total_households_with_Desktop,PCT_total_households_with_NO,PCT_total_households_with_Smartphone,PCT_total_households_with_NO2,PCT_total_households_with_Portable,PCT_total_households_with_NO3,PCT_total_households_with_Other,PCT_total_households_with_NO4,PCT_total_households_No_Device,PCT_total_households_with_SUB,PCT_total_households_with_DU,PCT_total_households_with_Broadband,PCT_total_households_with_Cellular,PCT_total_households_with_Cell_NO,PCT_total_households_with_Cable,PCT_total_households_with_SAT,PCT_total_households_without_SUB
0500000US01003,92.7,75.1,5.3,84.1,11.2,63.8,1.3,1.4,0.0,7.3,85.1,0.5,84.6,78.1,19.8,57.6,12.9,14.9
0500000US01015,87.6,69.5,6.9,74.4,8.7,57.4,2.6,2.8,0.2,12.4,77.6,0.5,77.1,62.7,14.6,55.9,11.1,22.4
0500000US01043,86.6,63.0,2.2,79.4,13.0,56.1,2.3,1.5,0.2,13.4,80.8,0.7,80.1,70.9,23.8,49.3,9.9,19.2
0500000US01049,85.7,60.0,5.4,77.3,15.8,49.5,1.2,0.9,0.0,14.3,78.0,0.0,78.0,70.1,18.7,54.6,7.8,22.0
0500000US01051,86.6,71.4,2.0,82.8,9.3,64.5,1.0,2.4,0.0,13.4,82.1,0.1,82.0,67.4,9.9,67.9,7.3,17.9
0500000US01055,88.1,61.7,4.4,79.7,17.2,49.0,1.0,1.7,0.4,11.9,81.8,0.0,81.8,72.8,19.6,57.1,7.4,18.2
0500000US01069,81.9,64.2,9.9,69.7,12.5,47.2,0.9,1.9,0.1,18.1,74.7,0.5,74.2,63.7,13.7,57.7,5.1,25.3
0500000US01073,89.1,71.4,3.0,82.7,10.8,57.9,1.0,1.8,0.0,10.9,83.5,0.1,83.4,76.1,15.0,65.0,7.7,16.5
0500000US01077,85.8,67.6,6.4,76.1,12.6,51.2,1.5,2.4,0.0,14.2,76.1,0.1,76.0,67.9,20.4,49.9,8.9,23.9
0500000US01081,92.6,78.8,2.9,87.8,6.3,67.7,0.8,2.5,0.0,7.4,82.0,0.4,81.6,75.0,10.0,66.9,14.1,18.0
0500000US01083,91.1,74.3,3.1,82.9,7.3,68.5,1.0,3.1,0.0,8.9,82.0,0.1,81.9,68.8,10.8,63.7,11.9,18.0
0500000US01089,93.2,80.6,3.7,86.9,7.0,63.9,1.0,2.3,0.0,6.8,88.1,0.1,88.0,78.0,8.3,76.3,6.3,11.9
0500000US01095,88.8,64.3,3.6,82.2,17.4,54.0,0.7,1.6,0.0,11.2,83.2,0.0,83.2,77.8,17.9,61.4,5.6,16.8
0500000US01097,88.1,62.4,3.7,81.5,18.9,46.8,1.1,1.3,0.0,11.9,79.3,2.1,77.3,70.4,21.7,51.5,7.9,20.7
0500000US01101,88.5,65.5,3.0,81.9,14.9,59.3,1.3,2.2,0.0,11.5,82.4,0.2,82.2,74.4,13.1,65.8,5.8,17.6
0500000US01103,86.3,73.0,5.9,78.6,8.5,58.6,0.5,3.2,0.0,13.7,80.6,0.2,80.4,59.5,14.9,62.0,7.0,19.4
0500000US01115,88.0,72.5,7.6,75.8,5.6,63.7,1.2,1.3,0.0,12.0,83.7,0.6,83.1,73.2,9.1,69.2,7.5,16.3
0500000US01117,95.2,80.8,2.1,90.6,8.6,72.5,0.5,4.1,0.0,4.8,90.1,0.1,90.0,83.1,10.0,76.6,9.0,9.9
0500000US01121,85.2,64.7,5.1,77.3,12.3,56.3,1.2,1.0,0.0,14.8,81.6,0.2,81.3,71.1,15.7,57.1,13.3,18.4
0500000US01125,90.2,69.6,3.9,84.1,13.8,55.7,1.1,2.8,0.0,9.8,82.4,0.4,81.9,76.9,13.8,64.5,8.8,17.6
0500000US01127,82.9,58.5,4.3,76.7,16.4,48.4,0.8,2.8,0.0,17.1,77.7,0.4,77.3,69.5,22.0,47.5,11.0,22.3
0500000US02020,97.6,84.4,2.0,93.8,8.9,70.8,0.5,5.4,0.0,2.4,91.9,0.1,91.8,85.6,12.2,78.1,4.0,8.1
0500000US02090,97.3,85.2,4.7,90.4,7.4,68.3,0.8,4.2,0.0,2.7,90.1,1.3,88.8,72.3,19.0,65.3,7.6,9.9
0500000US02170,95.0,83.2,4.8,88.2,7.9,66.5,0.3,2.8,0.0,5.0,87.8,0.4,87.4,70.8,11.8,73.7,4.3,12.2
0500000US04001,52.9,38.3,4.4,44.6,10.0,28.6,1.6,2.5,0.0,47.1,35.3,0.1,35.3,29.1,8.2,19.4,7.5,64.7
0500000US04003,89.7,79.2,5.6,79.9,6.5,57.3,1.3,1.6,0.0,10.3,83.6,0.7,83.0,74.7,6.8,67.6,12.8,16.4
0500000US04005,93.2,79.6,4.8,86.8,9.1,60.5,0.1,1.8,0.0,6.8,81.2,0.3,81.0,70.2,12.7,61.5,8.5,18.8
0500000US04013,94.8,82.6,3.6,88.8,7.8,66.7,0.6,3.2,0.0,5.2,89.0,0.3,88.7,79.0,12.4,73.2,7.6,11.0
0500000US04015,89.3,74.6,8.8,76.1,9.9,52.6,1.3,2.1,0.0,10.7,83.1,0.3,82.8,67.4,11.3,64.7,10.2,16.9
0500000US04017,78.9,60.0,4.3,70.7,13.6,44.7,0.5,2.7,0.0,21.1,64.3,0.3,63.9,49.1,9.4,48.4,7.1,35.7
0500000US04019,93.7,78.7,4.2,86.1,9.1,62.9,0.9,1.9,0.0,6.3,87.3,0.4,86.9,78.8,13.1,69.7,7.3,12.7
0500000US04021,93.5,82.0,4.3,85.4,6.6,68.1,0.9,3.3,0.0,6.5,87.0,0.2,86.7,73.8,10.8,67.5,13.1,13.0
0500000US04025,91.9,77.1,6.7,80.1,8.7,58.4,1.0,2.7,0.0,8.1,84.6,0.4,84.1,69.2,11.1,64.0,13.7,15.4
0500000US04027,89.3,71.7,4.1,81.2,10.2,58.1,1.0,2.6,0.0,10.7,80.2,0.6,79.6,68.1,16.3,58.1,11.7,19.8
0500000US05007,94.1,81.0,3.2,89.1,8.8,68.6,0.5,1.5,0.0,5.9,84.1,0.1,84.0,77.0,11.7,68.7,6.5,15.9
0500000US05031,91.7,72.1,5.5,83.5,13.1,55.8,0.8,0.9,0.0,8.3,79.8,0.0,79.8,72.2,14.9,61.3,5.8,20.2
0500000US05045,90.7,78.1,3.9,83.3,7.6,71.0,1.1,1.5,0.2,9.3,80.8,0.1,80.7,75.2,9.5,65.0,7.5,19.2
0500000US05051,91.8,69.0,4.3,84.5,13.4,55.7,1.2,1.2,0.0,8.2,81.9,0.1,81.9,70.4,18.0,57.5,9.8,18.1
0500000US05069,86.3,51.8,2.6,82.3,24.1,44.0,0.8,1.9,0.0,13.7,68.4,0.6,67.8,65.1,25.3,37.8,7.6,31.6
0500000US05085,91.1,70.1,2.8,86.1,13.7,61.9,0.6,2.4,0.0,8.9,84.5,0.1,84.4,79.6,15.3,64.9,8.5,15.5
0500000US05119,91.1,71.5,3.1,85.5,13.5,53.6,0.8,1.7,0.0,8.9,81.1,0.3,80.8,68.1,13.8,62.1,8.6,18.9
0500000US05125,93.8,75.7,3.2,89.4,11.2,62.5,0.1,1.7,0.0,6.2,85.4,0.5,84.9,76.7,18.7,59.0,11.6,14.6
0500000US05131,91.1,64.9,2.9,85.1,15.6,57.6,1.6,2.5,0.0,8.9,80.5,0.3,80.1,73.9,14.4,61.1,7.6,19.5
0500000US05143,93.5,78.5,3.3,88.4,10.6,58.0,0.3,1.4,0.0,6.5,81.7,0.7,81.0,74.5,14.8,60.2,5.4,18.3
0500000US05145,86.6,66.1,6.9,78.1,16.0,48.2,0.4,1.3,0.0,13.4,78.4,0.0,78.4,75.0,27.4,46.8,6.1,21.6
0500000US06001,95.4,87.6,2.8,90.6,4.6,71.9,0.5,7.6,0.0,4.6,91.6,0.1,91.4,86.4,7.0,82.4,5.1,8.4
0500000US06007,93.7,80.8,5.9,83.5,8.2,62.6,1.3,2.0,0.0,6.3,87.4,0.1,87.3,77.7,10.4,70.5,10.1,12.6
0500000US06013,95.9,86.4,2.9,90.7,5.0,74.1,0.6,2.8,0.0,4.1,92.8,0.1,92.7,86.7,8.2,81.9,7.8,7.2
0500000US06017,95.0,86.6,5.3,86.4,5.0,64.8,1.1,3.3,0.0,5.0,90.2,0.2,90.0,81.3,9.9,68.6,16.0,9.8
0500000US06019,90.4,69.9,3.0,84.7,13.6,57.0,1.1,3.4,0.0,9.6,81.4,0.1,81.3,73.1,14.0,62.3,9.1,18.6
0500000US06023,93.8,76.7,6.2,82.3,6.6,57.7,2.7,11.2,0.0,6.2,87.2,0.2,87.1,73.9,14.3,67.0,7.2,12.8
0500000US06025,92.5,68.4,3.2,85.7,12.8,63.1,1.5,3.5,0.0,7.5,86.2,0.1,86.1,82.6,12.9,67.7,8.0,13.8
0500000US06029,92.0,71.3,3.0,86.5,14.7,53.7,1.0,1.9,0.0,8.0,84.4,0.2,84.2,74.1,16.7,63.2,7.8,15.6
0500000US06031,91.9,73.1,2.7,86.2,10.4,61.8,1.2,1.4,0.0,8.1,84.1,0.0,84.1,64.5,8.0,70.8,7.0,15.9
0500000US06033,89.8,72.2,6.4,80.5,11.1,54.1,1.3,1.8,0.0,10.2,79.2,0.0,79.2,59.3,11.8,56.5,12.9,20.8
0500000US06037,93.4,80.3,3.0,88.5,8.5,62.3,0.5,3.3,0.0,6.6,86.5,0.2,86.4,78.7,11.1,71.9,9.4,13.5
0500000US06039,91.6,71.2,4.9,84.2,12.0,58.5,0.8,2.6,0.0,8.4,87.6,0.2,87.4,80.1,20.2,61.0,7.8,12.4
0500000US06041,96.8,91.9,4.4,90.1,2.2,74.3,0.7,3.3,0.0,3.2,94.2,0.2,94.0,86.7,5.8,85.4,6.6,5.8
0500000US06045,89.7,74.8,7.4,78.1,8.1,52.8,1.1,1.3,0.0,10.3,85.3,0.6,84.7,72.9,12.8,59.3,15.4,14.7
0500000US06047,92.0,68.4,3.2,87.2,15.4,57.5,0.3,3.4,0.0,8.0,88.0,0.0,88.0,82.6,20.7,61.2,8.3,12.0
0500000US06053,94.0,73.4,3.4,88.2,17.0,48.2,0.3,2.0,0.0,6.0,87.5,0.2,87.3,79.5,19.1,63.5,8.2,12.5
0500000US06055,94.5,84.8,4.8,86.2,4.7,66.7,0.8,2.9,0.0,5.5,91.9,0.2,91.7,82.8,7.8,79.2,8.8,8.1
0500000US06057,94.0,85.7,6.3,82.8,3.9,67.7,0.8,3.8,0.0,6.0,88.3,0.4,87.8,73.7,9.2,71.2,13.0,11.7
0500000US06059,96.2,87.4,2.8,91.2,5.0,72.6,0.6,3.4,0.0,3.8,92.2,0.2,92.1,85.0,9.8,79.6,7.9,7.8
0500000US06061,96.0,89.9,4.0,90.1,3.0,75.1,0.4,4.2,0.0,4.0,90.8,0.2,90.6,83.1,6.5,80.3,14.5,9.2
0500000US06065,94.4,80.7,3.7,88.3,8.0,67.8,0.8,2.7,0.0,5.6,89.1,0.2,88.9,78.6,10.5,74.9,8.9,10.9
0500000US06067,95.4,84.4,3.3,89.7,6.7,68.9,0.6,5.0,0.0,4.6,90.7,0.2,90.5,82.8,9.5,77.8,8.5,9.3
0500000US06071,94.7,77.8,3.1,89.2,10.0,66.1,0.8,2.4,0.0,5.3,86.1,0.2,85.9,71.3,10.8,70.0,9.4,13.9
0500000US06073,96.1,86.1,2.9,91.0,5.6,69.7,0.7,2.8,0.0,3.9,92.3,0.2,92.2,84.1,9.0,80.1,7.5,7.7
0500000US06075,93.9,85.8,2.6,89.5,5.6,68.9,0.6,5.9,0.0,6.1,89.3,0.2,89.1,84.3,7.3,80.1,3.7,10.7
0500000US06077,93.9,74.1,2.8,88.2,9.4,67.6,0.9,2.1,0.0,6.1,85.4,0.4,84.9,79.2,12.5,68.5,7.2,14.6
0500000US06079,94.0,83.6,4.3,86.5,7.2,62.7,0.8,2.3,0.1,6.0,89.0,0.4,88.7,73.5,10.3,71.8,10.0,11.0
0500000US06081,96.5,89.7,2.8,91.6,4.3,76.8,0.4,4.1,0.1,3.5,92.6,0.3,92.3,87.5,5.7,84.7,5.0,7.4
0500000US06083,94.6,82.9,3.9,87.9,6.7,68.7,0.5,2.2,0.0,5.4,90.6,0.3,90.3,82.4,10.2,76.2,6.3,9.4
0500000US06085,96.7,89.9,2.6,92.0,3.7,76.4,0.6,4.0,0.0,3.3,93.7,0.1,93.5,88.3,7.4,84.0,5.9,6.3
0500000US06087,94.1,85.3,4.3,86.9,4.3,67.2,1.3,3.0,0.0,5.9,88.5,0.1,88.4,79.5,8.5,74.1,9.2,11.5
0500000US06089,92.6,76.1,5.6,82.7,8.0,60.9,1.1,2.2,0.0,7.4,86.7,0.4,86.2,73.7,11.1,64.2,13.4,13.3
0500000US06095,95.6,83.9,3.3,90.0,7.7,60.5,0.5,2.4,0.0,4.4,93.3,0.1,93.2,86.9,10.4,79.8,8.1,6.7
0500000US06097,95.9,85.8,5.4,87.0,4.8,69.3,1.3,2.4,0.0,4.1,93.0,0.5,92.5,84.0,9.4,78.3,9.0,7.0
0500000US06099,93.0,73.7,3.5,86.6,11.1,62.0,1.1,2.6,0.1,7.0,87.2,0.2,87.0,81.6,12.1,69.3,9.7,12.8
0500000US06101,91.3,75.2,3.2,84.3,10.6,60.8,0.5,3.3,0.0,8.7,85.4,0.1,85.3,78.7,19.0,61.6,7.7,14.6
0500000US06107,88.1,60.9,2.9,82.7,18.6,50.6,0.8,1.6,0.0,11.9,79.7,0.1,79.7,69.0,19.9,53.5,9.7,20.3
0500000US06111,93.7,83.4,3.8,87.2,4.9,70.6,0.8,12.4,0.0,6.3,89.7,0.1,89.6,81.8,7.1,80.0,6.0,10.3
0500000US06113,95.0,84.5,4.2,89.0,5.4,67.1,0.6,2.7,0.0,5.0,90.7,0.0,90.7,84.8,14.1,73.6,7.5,9.3
0500000US06115,86.8,68.9,4.4,77.8,12.3,52.3,1.5,2.0,0.0,13.2,75.9,0.1,75.7,71.3,16.9,50.0,13.1,24.1
0500000US08001,94.4,79.5,4.1,88.2,9.0,65.1,0.7,2.3,0.1,5.6,88.0,0.3,87.7,81.0,10.6,74.0,8.1,12.0
0500000US08005,95.9,85.3,3.6,89.6,6.8,67.9,0.7,2.3,0.0,4.1,92.2,0.1,92.1,81.2,8.7,81.1,6.1,7.8
0500000US08013,96.2,89.7,4.2,89.8,3.6,70.9,0.6,2.6,0.0,3.8,92.2,0.2,92.0,83.8,6.3,82.8,7.0,7.8
0500000US08014,98.0,91.4,1.2,96.0,3.9,78.8,0.0,2.7,0.0,2.0,93.1,0.3,92.8,88.1,7.3,83.7,6.1,6.9
0500000US08031,95.0,84.7,3.0,90.0,6.9,64.5,0.4,2.4,0.0,5.0,89.0,0.3,88.7,82.8,8.8,77.6,3.8,11.0
0500000US08035,98.3,94.8,2.1,94.2,1.6,82.6,0.4,3.0,0.1,1.7,96.7,0.1,96.6,91.7,3.9,88.6,8.8,3.3
0500000US08041,95.0,85.6,3.5,89.1,6.4,69.0,0.5,2.5,0.0,5.0,92.4,0.2,92.2,81.0,9.0,79.9,6.3,7.6
0500000US08059,94.3,86.1,3.9,87.2,4.6,66.6,0.7,2.3,0.1,5.7,91.6,0.3,91.3,83.7,7.4,81.2,6.5,8.4
0500000US08069,96.0,88.5,3.0,90.4,3.4,72.3,0.8,3.1,0.0,4.0,90.8,0.2,90.6,84.2,6.4,79.5,8.4,9.2
0500000US08077,92.2,77.9,5.5,81.6,9.2,60.1,1.1,1.9,0.0,7.8,85.2,0.4,84.7,75.4,10.3,69.8,7.1,14.8
0500000US08101,89.2,69.4,5.8,78.7,13.1,55.1,1.3,2.0,0.0,10.8,79.5,0.3,79.2,67.9,10.0,65.5,8.0,20.5
0500000US08123,95.2,82.6,3.4,88.8,7.5,69.9,0.9,2.2,0.0,4.8,90.2,0.2,90.0,80.9,11.2,72.3,13.0,9.8
0500000US09001,94.1,83.4,3.6,87.1,5.9,70.5,1.0,3.1,0.0,5.9,90.8,0.2,90.6,81.6,8.4,80.9,3.6,9.2
0500000US09003,92.0,78.0,4.2,84.3,8.2,65.1,1.0,2.2,0.0,8.0,86.3,0.2,86.0,73.7,10.0,74.0,4.1,13.7
0500000US09005,91.7,81.3,6.9,80.3,5.1,63.3,1.4,2.5,0.0,8.3,86.3,0.3,85.9,69.3,6.3,77.8,3.3,13.7
0500000US09007,93.3,83.5,5.0,85.4,4.9,62.7,0.8,2.2,0.0,6.7,88.7,0.2,88.5,77.8,7.5,79.3,4.2,11.3
0500000US09009,90.6,76.2,4.6,82.1,9.0,60.1,1.3,1.9,0.0,9.4,84.3,0.3,84.0,70.5,9.9,72.9,2.7,15.7
0500000US09011,92.5,80.6,6.2,82.2,7.4,62.2,0.9,2.6,0.0,7.5,88.7,0.2,88.5,77.5,9.0,77.8,4.7,11.3
0500000US09013,93.5,85.6,5.2,84.4,3.8,66.5,1.0,2.8,0.0,6.5,88.1,0.4,87.8,68.1,6.0,80.9,2.7,11.9
0500000US09015,90.9,76.7,4.3,81.1,6.0,64.9,1.6,1.1,0.0,9.1,84.7,0.4,84.4,69.5,8.3,74.7,3.6,15.3
0500000US10001,89.3,72.4,4.5,81.4,9.2,60.2,1.0,2.3,0.0,10.7,86.0,0.3,85.7,76.8,14.6,68.3,4.9,14.0
0500000US10003,95.0,74.9,4.0,87.9,10.7,61.5,1.1,2.3,0.0,5.0,91.5,0.2,91.4,84.7,6.2,84.1,3.6,8.5
0500000US10005,90.7,76.7,6.3,80.6,7.7,61.3,0.9,2.8,0.0,9.3,83.9,0.2,83.7,73.0,14.5,65.1,6.0,16.1
0500000US11001,92.7,80.2,2.2,88.2,8.0,64.8,0.9,2.5,0.0,7.3,86.2,0.1,86.1,79.2,8.7,75.6,4.0,13.8
0500000US12001,95.5,86.2,2.8,90.0,5.9,61.4,1.1,2.3,0.0,4.5,86.9,0.1,86.8,80.8,5.7,77.1,6.4,13.1
0500000US12005,92.1,80.0,4.9,83.0,6.9,65.1,0.6,2.5,0.1,7.9,87.7,0.1,87.6,77.4,14.0,72.2,3.3,12.3
0500000US12009,92.6,84.5,6.1,83.7,5.0,64.8,0.8,2.0,0.0,7.4,89.2,0.4,88.8,75.0,7.2,78.1,6.0,10.8
0500000US12011,94.3,81.8,3.2,88.7,7.8,64.3,0.7,4.0,0.0,5.7,86.8,0.2,86.6,78.0,9.7,74.8,7.1,13.2
0500000US12015,90.6,79.8,6.0,79.6,5.7,62.5,0.7,2.2,0.1,9.4,86.4,0.2,86.2,74.3,11.0,72.7,6.1,13.6
0500000US12017,91.7,77.7,11.4,74.1,7.5,56.5,1.9,1.8,0.0,8.3,82.7,0.1,82.6,68.1,7.5,71.7,5.4,17.3
0500000US12019,96.5,85.1,4.5,88.9,8.1,69.1,0.5,2.5,0.1,3.5,92.8,0.2,92.6,86.2,11.6,76.2,7.5,7.2
0500000US12021,93.1,80.7,5.5,83.0,6.8,63.6,1.1,3.9,0.0,6.9,86.9,0.1,86.8,77.5,9.1,75.1,5.8,13.1
0500000US12023,93.5,73.5,5.6,84.0,12.5,62.0,2.2,1.9,0.0,6.5,80.1,0.2,79.9,71.5,17.4,49.9,13.6,19.9
0500000US12031,93.4,76.8,4.0,87.1,12.6,56.9,0.5,5.6,0.0,6.6,88.2,0.2,88.0,76.4,17.4,67.9,6.4,11.8
0500000US12033,92.0,80.3,5.0,84.0,7.0,59.5,0.8,1.6,0.0,8.0,83.8,0.2,83.6,75.6,8.3,72.1,5.6,16.2
0500000US12035,88.1,75.8,7.7,76.6,5.7,59.2,0.9,2.9,0.0,11.9,75.9,0.0,75.9,58.4,8.4,61.4,10.4,24.1
0500000US12053,93.3,84.5,8.5,79.7,5.0,64.8,0.9,4.7,0.0,6.7,87.3,0.3,87.0,75.2,7.5,76.9,5.3,12.7
0500000US12055,86.2,70.7,7.0,73.5,10.1,50.9,1.4,1.8,0.0,13.8,79.0,0.3,78.7,67.2,14.6,58.4,9.7,21.0
0500000US12057,95.2,80.8,3.0,89.9,9.6,64.6,0.7,3.3,0.0,4.8,89.1,0.1,89.0,83.5,10.7,76.5,3.6,10.9
0500000US12061,88.9,80.9,7.0,72.5,5.1,57.7,0.5,10.9,0.2,11.1,82.8,0.2,82.6,65.4,7.8,72.2,6.7,17.2
0500000US12069,93.5,79.9,5.5,83.7,7.4,67.9,1.3,1.9,0.0,6.5,89.4,0.2,89.2,79.5,13.2,72.2,7.1,10.6
0500000US12071,94.2,80.5,4.5,85.9,8.3,64.9,1.2,6.8,0.1,5.8,87.7,0.3,87.4,80.1,11.2,73.5,7.9,12.3
0500000US12073,94.2,83.1,3.3,89.4,7.5,64.0,0.1,2.2,0.0,5.8,88.2,0.1,88.1,80.3,12.0,74.0,4.3,11.8
0500000US12081,94.3,82.8,5.6,83.9,5.8,67.0,1.1,5.0,0.0,5.7,87.6,0.0,87.6,75.8,8.4,77.2,4.6,12.4
0500000US12083,88.9,75.9,8.0,75.7,9.1,52.5,1.0,1.9,0.0,11.1,84.0,0.3,83.6,69.7,9.3,69.2,8.2,16.0
0500000US12085,93.7,80.0,5.7,84.1,7.6,63.6,1.1,3.1,0.0,6.3,88.8,0.4,88.3,78.8,15.6,70.5,4.2,11.2
0500000US12086,93.5,76.9,2.4,89.7,12.5,57.2,0.4,4.0,0.0,6.5,79.5,0.1,79.4,69.2,9.9,67.2,7.4,20.5
0500000US12087,96.8,85.1,5.5,89.1,8.3,60.4,0.1,1.1,0.0,3.2,88.6,0.1,88.5,55.6,5.5,81.6,4.4,11.4
0500000US12089,96.0,83.3,5.3,88.3,7.1,64.2,0.6,3.3,0.0,4.0,89.6,1.1,88.6,73.3,21.0,63.2,6.6,10.4
0500000US12091,94.8,82.4,4.2,89.0,8.6,68.4,0.6,2.6,0.0,5.2,87.6,0.2,87.4,78.6,9.2,75.7,4.9,12.4
0500000US12095,95.3,82.8,2.2,91.2,8.2,66.4,0.6,3.0,0.0,4.7,88.9,0.2,88.7,82.2,12.0,74.9,5.1,11.1
0500000US12097,95.2,80.5,2.9,89.4,9.2,63.4,1.0,3.5,0.0,4.8,86.0,0.0,86.0,75.1,13.4,69.9,5.3,14.0
0500000US12099,94.6,81.0,4.1,87.3,8.4,65.3,1.1,3.0,0.0,5.4,88.2,0.3,87.9,77.2,12.2,72.9,6.5,11.8
0500000US12101,90.9,82.6,5.3,81.4,4.6,65.1,0.9,2.6,0.0,9.1,84.2,0.3,83.9,70.3,8.2,73.7,4.3,15.8
0500000US12103,91.3,80.4,6.0,81.9,6.7,61.5,1.0,2.3,0.0,8.7,84.2,0.3,84.0,74.2,8.3,74.3,3.3,15.8
0500000US12105,90.0,72.0,4.9,81.1,10.6,58.5,1.0,5.3,0.0,10.0,73.5,0.5,73.0,64.0,10.7,59.7,4.5,26.5
0500000US12107,89.1,66.0,4.4,76.7,15.0,49.0,4.4,1.6,0.0,10.9,83.0,0.4,82.6,67.8,18.9,55.8,11.0,17.0
0500000US12109,95.0,87.8,4.6,87.9,4.5,68.9,0.7,3.7,0.0,5.0,88.5,0.5,88.0,73.6,8.7,76.3,8.6,11.5
0500000US12111,95.6,81.8,4.1,88.1,7.2,66.8,0.7,2.7,0.0,4.4,89.8,0.0,89.8,82.4,9.6,78.1,9.5,10.2
0500000US12113,94.7,82.8,3.8,88.9,6.0,71.1,0.9,2.2,0.0,5.3,90.5,0.2,90.2,83.7,7.3,76.5,8.5,9.5
0500000US12115,93.3,81.7,6.3,81.7,6.8,62.9,1.2,2.6,0.0,6.7,87.8,0.1,87.7,77.6,11.4,74.5,3.6,12.2
0500000US12117,95.8,87.0,4.0,89.8,5.0,70.5,0.6,3.5,0.0,4.2,88.6,0.1,88.5,82.2,6.1,80.9,4.4,11.4
0500000US12119,93.3,86.7,9.5,77.1,3.8,66.3,0.5,4.2,0.0,6.7,89.9,0.5,89.4,74.6,12.8,71.3,9.6,10.1
0500000US12127,93.4,78.2,6.2,83.9,9.9,58.1,1.1,1.9,0.1,6.6,82.4,0.2,82.2,67.4,19.0,56.4,5.2,17.6
0500000US12131,92.9,81.3,3.6,87.1,4.1,71.7,1.4,2.6,0.3,7.1,88.7,1.0,87.7,79.6,9.3,69.6,9.0,11.3
0500000US13013,93.2,81.5,3.7,87.5,6.7,68.7,0.3,6.7,0.0,6.8,87.4,0.0,87.4,82.6,8.7,73.1,15.6,12.6
0500000US13015,94.3,77.6,3.4,87.4,10.5,63.1,2.2,2.3,0.0,5.7,77.6,0.0,77.6,69.4,16.5,55.2,9.4,22.4
0500000US13021,86.7,64.0,3.7,80.7,15.7,54.3,0.6,2.9,0.1,13.3,79.4,0.2,79.1,65.4,13.6,63.3,7.6,20.6
0500000US13031,89.9,71.9,3.0,84.2,14.4,57.2,0.9,1.0,0.0,10.1,79.7,0.0,79.7,73.1,11.9,63.5,5.7,20.3
0500000US13045,88.3,69.6,2.4,83.7,11.3,61.1,1.2,2.6,0.0,11.7,82.9,0.1,82.8,74.0,15.0,63.3,9.1,17.1
0500000US13047,89.0,75.6,6.9,80.2,6.0,61.2,0.9,1.2,0.0,11.0,87.9,0.2,87.7,76.5,13.4,72.0,5.6,12.1
0500000US13051,93.7,76.6,2.1,89.2,12.0,64.2,0.6,2.5,0.0,6.3,88.5,0.1,88.5,82.1,15.4,70.9,5.9,11.5
0500000US13057,97.5,89.9,2.5,93.2,3.6,76.0,1.1,4.2,0.0,2.5,94.7,0.0,94.7,88.6,7.7,83.9,10.1,5.3
0500000US13059,92.8,84.3,3.7,87.7,5.4,61.6,0.2,0.9,0.0,7.2,87.6,0.1,87.6,79.3,8.1,75.9,8.0,12.4
0500000US13063,93.1,73.5,3.4,87.6,14.3,53.7,0.6,1.6,0.0,6.9,78.7,0.4,78.2,69.0,11.2,63.4,7.1,21.3
0500000US13067,97.6,89.6,2.4,93.8,5.4,71.3,0.3,2.4,0.0,2.4,93.7,0.2,93.5,88.0,6.2,84.2,7.5,6.3
0500000US13073,93.5,81.8,2.5,88.6,4.1,78.9,1.0,3.0,0.1,6.5,88.4,0.0,88.4,80.3,8.2,76.3,7.6,11.6
