GEO_ID,PCT_total_households_with_Device,PCT_total_households_with_Desktop,PCT_total_households_with_NO,PCT_total_households_with_Smartphone,PCT_total_households_with_NO2,PCT_total_households_with_Portable,PCT_total_households_with_NO3,PCT_total_households_with_Other,PCT_total_households_with_NO4,PCT_total_households_No_Device,PCT_total_households_with_SUB,PCT_total_households_with_DU,PCT_total_households_with_Broadband,PCT_total_households_with_Cellular,PCT_total_households_with_Cell_NO,PCT_total_households_with_Cable,PCT_total_households_with_SAT,PCT_total_households_without_SUB
0500000US47065,90.8,76.5,3.9,84.1,9.2,60.9,0.8,2.3,0.0,9.2,85.8,0.1,85.6,75.4,9.1,74.9,2.8,14.2
0500000US47093,91.7,77.2,3.3,86.2,9.6,64.7,0.6,2.5,0.0,8.3,84.5,0.1,84.4,61.9,11.0,71.4,4.0,15.5
0500000US47113,90.5,68.2,6.1,80.7,16.9,53.2,1.0,0.5,0.0,9.5,85.0,0.0,85.0,74.6,20.2,62.0,5.4,15.0
0500000US47119,91.6,78.0,4.6,84.1,9.3,64.8,0.2,2.1,0.0,8.4,85.3,0.2,85.2,78.3,13.9,67.5,7.2,14.7
0500000US47125,95.8,82.1,3.2,90.1,8.1,69.3,0.4,2.0,0.0,4.2,91.5,0.5,91.0,86.8,11.5,75.6,8.1,8.5
0500000US47141,91.1,74.0,4.5,83.1,7.9,60.8,1.5,1.5,0.0,8.9,81.7,0.0,81.7,74.7,13.7,67.1,3.3,18.3
0500000US47147,91.9,73.8,1.6,88.7,11.6,59.0,0.3,3.0,0.0,8.1,86.7,0.2,86.5,80.7,17.7,63.4,11.8,13.3
0500000US47149,95.3,82.2,3.1,90.3,7.4,68.2,0.4,6.7,0.0,4.7,90.7,0.2,90.5,85.6,13.5,74.1,6.5,9.3
0500000US47155,89.7,69.0,4.0,80.9,9.3,61.1,2.9,1.7,0.0,10.3,82.3,0.2,82.1,72.7,16.0,59.1,10.1,17.7
0500000US47157,84.9,65.0,3.1,79.4,13.3,54.9,1.1,2.1,0.0,15.1,76.5,0.3,76.2,70.0,13.1,59.1,8.2,23.5
0500000US47163,88.1,70.9,5.6,76.9,10.2,58.1,1.0,3.0,0.0,11.9,81.3,0.1,81.3,70.4,10.6,68.2,3.3,18.7
0500000US47165,93.1,76.2,3.1,86.5,8.9,67.1,1.8,2.0,0.0,6.9,89.3,0.0,89.3,83.1,12.2,72.2,9.8,10.7
0500000US47179,90.0,71.8,3.5,82.8,11.3,62.8,0.9,3.2,0.1,10.0,82.1,0.3,81.8,75.5,13.6,65.3,4.9,17.9
0500000US47187,97.3,93.8,1.6,94.0,1.6,82.4,0.0,6.3,0.4,2.7,95.4,0.0,95.4,91.4,6.5,85.7,8.1,4.6
0500000US47189,93.8,82.1,3.1,87.5,6.1,71.8,0.5,3.0,0.2,6.2,85.7,0.0,85.7,79.2,13.4,69.2,6.5,14.3
0500000US48005,91.3,76.1,4.9,81.4,8.5,64.5,0.8,1.9,0.0,8.7,86.9,0.1,86.8,75.3,16.3,63.9,7.3,13.1
0500000US48021,89.3,68.2,3.2,84.4,9.9,58.2,1.4,2.1,0.0,10.7,83.4,0.0,83.4,78.9,18.0,52.4,14.4,16.6
0500000US48027,92.5,79.9,5.1,82.8,6.2,67.3,2.0,1.9,0.0,7.5,88.4,0.1,88.3,61.9,14.7,70.6,6.0,11.6
0500000US48029,93.1,73.3,2.9,88.0,13.6,60.8,0.7,4.3,0.0,6.9,83.3,0.1,83.3,75.1,12.7,67.4,8.7,16.7
0500000US48037,81.6,65.4,3.9,75.9,10.3,34.6,0.7,1.1,0.0,18.4,73.5,0.0,73.5,65.3,14.3,56.3,18.6,26.5
0500000US48039,93.3,79.3,2.7,88.7,10.6,61.9,0.3,2.2,0.1,6.7,90.4,0.0,90.3,82.2,15.3,69.9,8.4,9.6
0500000US48041,95.7,84.6,2.7,90.6,5.9,70.9,0.8,3.2,0.0,4.3,83.9,0.0,83.9,77.4,8.8,69.8,7.9,16.1
0500000US48061,82.9,56.0,2.7,77.9,18.7,49.3,0.8,1.2,0.0,17.1,56.0,0.0,56.0,45.1,14.8,37.2,6.5,44.0
0500000US48085,98.4,91.9,2.1,95.0,4.2,75.0,0.3,5.1,0.0,1.6,94.1,0.1,94.0,84.8,6.1,84.4,8.0,5.9
0500000US48091,94.1,83.0,3.2,88.7,8.0,72.0,0.7,4.0,0.0,5.9,90.3,0.3,90.0,85.2,8.7,77.7,9.0,9.7
0500000US48099,90.3,74.4,6.0,81.4,9.1,57.6,0.4,1.1,0.0,9.7,85.0,0.1,84.9,70.0,16.2,61.6,11.0,15.0
0500000US48113,91.5,73.5,2.5,87.4,12.8,59.5,0.4,7.3,0.0,8.5,82.8,0.1,82.7,77.4,13.1,66.5,6.1,17.2
0500000US48121,97.9,89.0,1.8,94.5,5.3,78.4,0.2,3.0,0.0,2.1,93.8,0.0,93.8,88.9,6.8,83.9,8.5,6.2
0500000US48135,92.6,64.6,3.0,87.5,16.1,54.8,1.4,4.1,0.0,7.4,83.2,0.0,83.2,74.9,14.0,60.0,11.6,16.8
0500000US48139,96.4,81.0,2.0,91.5,11.0,68.2,0.4,2.5,0.0,3.6,92.5,0.2,92.3,84.6,19.3,62.4,18.7,7.5
0500000US48141,89.9,68.6,2.3,85.9,15.5,54.6,0.6,1.7,0.0,10.1,79.9,0.2,79.7,74.4,17.5,57.8,8.7,20.1
0500000US48157,97.1,90.2,1.6,93.8,4.0,78.1,0.5,2.3,0.0,2.9,93.3,0.2,93.1,87.6,9.4,81.7,8.2,6.7
0500000US48167,93.4,77.9,2.2,89.7,9.5,64.7,0.5,2.8,0.0,6.6,88.3,0.7,87.6,83.6,15.8,68.7,6.0,11.7
0500000US48181,92.4,71.5,3.5,87.7,15.1,56.0,0.2,2.4,0.0,7.6,71.1,0.3,70.8,64.3,15.3,46.8,9.7,28.9
0500000US48183,90.4,64.4,3.4,85.4,19.4,54.2,0.5,1.3,0.0,9.6,83.1,0.0,83.1,76.8,23.4,57.1,6.4,16.9
0500000US48187,93.5,79.7,3.3,87.5,8.9,66.8,0.7,2.4,0.0,6.5,88.6,0.2,88.4,74.2,16.9,66.2,10.3,11.4
0500000US48201,93.4,75.2,2.4,89.2,12.5,62.4,0.5,2.4,0.0,6.6,86.7,0.1,86.6,79.5,14.1,69.8,8.6,13.3
0500000US48203,86.8,69.6,5.3,79.3,9.9,50.9,0.7,1.9,0.0,13.2,66.5,0.0,66.5,61.1,14.8,38.9,15.6,33.5
0500000US48209,96.0,83.5,2.2,91.9,9.3,64.1,0.3,2.4,0.0,4.0,88.5,0.0,88.5,77.1,12.7,72.0,5.3,11.5
0500000US48213,86.3,63.0,4.2,78.7,15.9,48.5,0.7,1.0,0.0,13.7,80.2,0.0,80.2,71.7,20.1,53.4,19.2,19.8
0500000US48215,84.0,55.6,2.6,79.4,20.8,45.9,0.8,1.4,0.0,16.0,69.0,0.1,68.9,56.9,16.9,47.5,8.0,31.0
0500000US48231,92.6,72.0,3.7,86.5,15.4,60.5,0.8,2.0,0.0,7.4,82.7,0.2,82.6,76.3,23.0,44.1,19.9,17.3
0500000US48245,89.7,62.6,3.0,84.4,17.9,54.0,0.8,1.8,0.1,10.3,78.8,0.1,78.7,66.9,20.7,55.1,5.3,21.2
0500000US48251,94.5,77.5,2.5,91.2,10.7,65.2,0.3,2.1,0.0,5.5,90.4,0.2,90.2,82.4,34.4,48.0,14.3,9.6
0500000US48257,90.9,73.8,2.2,87.1,11.8,63.1,0.6,13.1,0.0,9.1,81.1,0.0,81.1,62.5,10.4,59.5,16.5,18.9
0500000US48291,84.8,61.8,4.1,77.4,16.1,46.8,1.2,2.3,0.0,15.2,79.0,0.0,79.0,73.5,21.5,44.0,16.3,21.0
0500000US48303,92.9,73.4,1.7,89.4,12.4,63.6,0.5,2.4,0.0,7.1,81.7,0.1,81.6,76.5,13.1,64.9,9.0,18.3
0500000US48309,88.5,69.9,2.9,82.7,13.0,55.7,1.1,1.8,0.0,11.5,81.2,0.3,80.9,72.7,16.2,59.2,7.4,18.8
0500000US48329,94.3,75.9,1.5,90.8,12.8,60.1,0.6,2.4,0.0,5.7,86.9,0.0,86.9,79.7,14.7,64.2,7.2,13.1
0500000US48339,96.5,83.0,2.8,92.2,8.0,67.7,0.5,2.4,0.0,3.5,91.9,0.1,91.8,81.1,12.4,73.6,13.7,8.1
0500000US48347,87.4,67.7,2.2,83.0,11.3,60.9,1.0,1.4,0.0,12.6,80.5,0.1,80.5,73.0,18.9,53.5,11.9,19.5
0500000US48355,89.8,60.5,2.8,84.9,17.3,53.3,0.7,10.5,0.0,10.2,84.1,0.2,84.0,79.3,15.4,66.0,5.1,15.9
0500000US48361,89.8,68.1,2.9,84.8,14.1,52.7,0.6,0.7,0.0,10.2,85.4,0.0,85.4,79.4,23.7,55.6,9.4,14.6
0500000US48367,94.9,81.7,1.9,90.9,8.9,65.8,0.6,2.1,0.0,5.1,85.6,0.0,85.6,80.2,10.1,59.2,20.3,14.4
0500000US48375,90.0,61.3,2.9,85.2,21.9,45.0,0.5,0.8,0.0,10.0,78.0,0.2,77.8,70.8,23.5,50.9,6.2,22.0
0500000US48381,96.3,82.5,3.3,91.2,7.8,68.1,0.2,3.7,0.0,3.7,91.5,0.1,91.4,84.4,8.2,79.0,9.9,8.5
0500000US48397,98.1,88.7,1.6,95.7,6.5,80.1,0.2,2.9,0.0,1.9,96.1,0.0,96.1,93.5,10.8,78.1,21.7,3.9
0500000US48409,86.2,63.2,3.3,81.0,12.2,57.9,1.0,1.7,0.0,13.8,76.0,0.0,76.0,67.5,10.0,60.1,9.1,24.0
0500000US48423,94.3,60.5,2.8,87.1,9.2,71.9,2.4,1.9,0.0,5.7,85.1,0.0,85.0,74.8,34.8,44.7,8.1,14.9
0500000US48439,96.0,79.1,2.5,91.8,11.2,67.4,0.4,2.8,0.0,4.0,90.9,0.1,90.8,85.4,13.5,74.0,8.4,9.1
0500000US48441,91.8,72.3,3.6,85.9,14.7,54.3,1.2,1.7,0.0,8.2,82.9,0.0,82.9,76.5,12.4,66.6,6.6,17.1
0500000US48451,91.8,69.9,2.3,85.8,15.8,53.0,1.2,3.3,0.0,8.2,79.4,0.1,79.3,73.1,17.0,58.4,5.9,20.6
0500000US48453,96.8,86.2,2.1,92.7,6.0,70.6,0.6,2.6,0.0,3.2,91.8,0.1,91.7,84.6,10.4,79.6,5.4,8.2
0500000US48469,85.6,59.7,3.4,79.6,17.8,50.1,1.1,1.5,0.2,14.4,70.0,0.0,70.0,50.2,9.7,53.5,7.2,30.0
0500000US48471,91.1,76.6,3.6,86.8,13.7,37.8,0.0,2.5,0.0,8.9,83.5,0.5,83.0,78.7,11.9,66.3,6.9,16.5
0500000US48479,85.9,60.4,2.4,80.5,17.8,51.1,1.8,3.1,0.0,14.1,72.0,0.1,71.9,47.0,12.1,58.1,4.7,28.0
0500000US48485,90.5,71.6,4.0,84.3,11.2,62.3,1.1,2.2,0.0,9.5,82.3,0.7,81.7,70.6,9.3,67.1,11.1,17.7
0500000US48491,97.5,89.7,2.7,93.3,4.2,77.5,0.4,3.3,0.0,2.5,93.7,0.1,93.5,87.1,6.8,83.5,7.9,6.3
0500000US48497,94.0,77.6,3.2,88.9,10.8,65.0,1.2,1.7,0.0,6.0,81.6,0.0,81.5,77.1,18.6,47.2,16.1,18.4
0500000US49005,96.7,87.1,2.6,91.0,5.2,74.5,0.6,3.6,0.0,3.3,89.4,0.0,89.4,73.2,9.2,73.4,8.8,10.6
0500000US49011,97.9,89.3,2.8,93.2,5.0,77.8,0.5,2.4,0.0,2.1,93.1,0.2,92.9,88.3,8.4,79.8,12.7,6.9
0500000US49035,96.2,86.3,3.0,90.9,6.1,70.6,0.4,3.0,0.0,3.8,91.0,0.3,90.7,81.3,10.4,77.0,7.8,9.0
0500000US49045,95.2,84.4,4.8,88.4,6.0,63.9,0.5,1.7,0.0,4.8,91.5,0.5,90.9,84.8,13.4,66.9,14.0,8.5
0500000US49049,98.2,92.4,1.9,94.6,3.1,80.6,0.5,3.3,0.0,1.8,89.9,0.2,89.8,85.1,5.8,78.6,9.5,10.1
0500000US49053,95.6,86.1,5.6,85.5,3.6,72.0,1.1,3.3,0.0,4.4,89.3,0.3,89.0,73.1,13.7,68.4,11.2,10.7
0500000US49057,95.2,84.2,2.9,90.1,4.9,71.2,0.6,2.5,0.0,4.8,90.7,0.3,90.4,83.7,11.5,72.4,9.8,9.3
0500000US50007,94.5,86.1,6.4,84.1,3.2,63.7,1.3,2.8,0.0,5.5,85.6,0.1,85.5,73.6,6.6,77.6,3.8,14.4
0500000US51003,95.0,84.9,5.6,85.9,5.4,61.3,1.0,9.6,0.0,5.0,88.9,0.4,88.5,83.7,30.4,54.0,5.3,11.1
0500000US51013,95.2,90.7,1.9,91.4,1.7,75.0,0.4,11.6,0.0,4.8,91.3,0.4,90.9,84.0,7.6,81.6,3.9,8.7
0500000US51015,88.3,71.5,3.8,81.1,9.2,55.6,1.0,0.5,0.0,11.7,78.2,0.3,77.9,68.1,19.8,51.4,7.2,21.8
0500000US51019,90.8,77.7,5.7,81.7,8.6,57.4,0.6,3.0,0.0,9.2,84.5,1.4,83.0,74.1,22.2,49.2,12.7,15.5
0500000US51041,95.1,86.1,3.9,88.7,5.5,73.8,0.5,1.6,0.0,4.9,92.0,0.2,91.8,83.1,9.1,81.5,2.7,8.0
0500000US51059,97.4,92.6,2.9,92.6,2.7,77.5,0.4,4.9,0.0,2.6,95.6,0.1,95.6,88.9,6.0,88.5,3.2,4.4
0500000US51061,95.6,87.7,4.0,89.1,5.8,75.6,0.5,2.3,0.0,4.4,92.6,0.3,92.3,85.6,11.5,62.5,16.8,7.4
0500000US51069,91.0,82.8,5.8,82.3,4.8,63.0,0.4,1.7,0.0,9.0,87.0,0.1,86.9,75.2,12.9,67.0,9.1,13.0
0500000US51085,93.8,86.3,4.5,86.4,5.0,59.9,0.2,1.7,0.0,6.2,88.6,0.2,88.4,80.8,8.3,73.0,8.5,11.4
0500000US51087,93.5,82.1,4.1,86.0,7.1,61.8,1.0,1.3,0.0,6.5,89.7,0.3,89.5,83.0,7.6,79.0,4.1,10.3
0500000US51095,96.5,90.0,4.4,87.7,4.9,66.8,0.0,1.6,0.0,3.5,82.8,0.5,82.3,72.4,4.5,76.0,1.9,17.2
0500000US51107,97.8,93.6,2.0,94.1,2.5,80.8,0.6,4.4,0.0,2.2,95.7,0.2,95.5,90.2,4.9,86.8,5.7,4.3
0500000US51121,92.3,77.2,2.1,87.0,7.8,67.0,0.5,0.8,0.0,7.7,88.0,0.0,88.0,75.8,9.8,71.8,8.0,12.0
0500000US51153,97.7,89.9,2.6,93.0,4.3,79.2,0.5,3.1,0.0,2.3,96.3,0.1,96.2,91.0,4.7,90.1,5.2,3.7
0500000US51161,91.2,79.2,5.1,81.9,7.8,63.6,0.8,4.2,0.0,8.8,84.8,0.5,84.3,76.7,9.3,71.9,5.0,15.2
0500000US51165,88.7,75.6,7.2,78.3,9.2,54.0,0.7,1.6,0.0,11.3,79.5,0.4,79.1,69.1,15.4,54.6,9.6,20.5
0500000US51177,96.5,86.2,4.1,88.2,4.8,74.9,1.1,3.0,0.0,3.5,91.8,0.3,91.5,78.2,7.2,79.1,6.3,8.2
0500000US51179,97.9,89.3,1.7,93.7,3.7,79.1,0.3,2.0,0.0,2.1,95.9,0.3,95.6,91.4,7.6,86.0,5.3,4.1
0500000US51199,93.7,89.3,4.2,86.6,2.2,71.4,0.1,1.4,0.0,6.3,86.6,0.0,86.6,81.9,6.0,80.1,2.9,13.4
0500000US51510,94.3,86.2,2.1,90.5,3.9,68.6,0.5,3.5,0.0,5.7,92.2,0.0,92.2,87.1,8.8,82.4,2.5,7.8
0500000US51550,94.8,84.7,4.2,87.9,6.0,71.7,0.7,3.2,0.0,5.2,91.6,0.0,91.6,84.8,15.7,74.5,3.5,8.4
0500000US51650,90.9,79.9,4.7,82.7,6.6,62.2,1.4,2.5,0.0,9.1,79.4,0.3,79.1,70.1,10.0,67.5,3.3,20.6
0500000US51680,89.5,73.1,5.3,83.5,13.2,55.5,0.7,4.2,0.0,10.5,83.3,0.3,83.0,78.0,14.3,65.9,6.3,16.7
0500000US51700,91.0,75.6,5.5,81.8,11.3,52.2,0.9,2.6,0.1,9.0,64.7,0.3,64.4,57.1,7.3,55.5,3.4,35.3
0500000US51710,92.6,71.8,3.6,87.4,13.2,58.0,0.7,2.1,0.0,7.4,85.3,0.2,85.0,79.9,16.1,63.7,3.1,14.7
0500000US51740,90.4,65.3,4.0,84.5,18.1,51.2,0.8,1.6,0.0,9.6,83.2,0.5,82.7,78.1,31.5,48.9,4.0,16.8
0500000US51760,89.9,72.7,3.0,83.7,12.0,56.3,1.3,1.8,0.0,10.1,79.1,0.1,78.9,70.6,9.6,67.7,4.1,20.9
0500000US51770,83.9,63.8,2.2,78.8,16.3,49.8,0.7,4.1,0.0,16.1,74.2,0.1,74.2,65.6,9.9,62.9,2.5,25.8
0500000US51800,90.6,74.9,4.3,84.4,10.6,64.2,0.1,1.2,0.0,9.4,81.8,0.3,81.5,76.4,11.4,66.8,5.5,18.2
0500000US51810,95.9,85.6,2.5,90.6,5.8,72.4,0.8,2.4,0.0,4.1,91.7,0.1,91.6,84.6,7.8,81.6,3.2,8.3
0500000US53005,94.2,80.9,3.7,86.0,7.5,69.8,0.6,1.6,0.1,5.8,86.9,0.5,86.4,77.3,9.2,72.1,9.2,13.1
0500000US53007,93.0,77.8,3.2,85.1,9.5,60.3,1.1,0.9,0.0,7.0,83.6,0.0,83.6,76.1,11.6,67.9,6.1,16.4
0500000US53009,90.0,80.7,9.1,76.2,5.4,57.5,1.1,0.9,0.0,10.0,88.7,0.6,88.1,70.8,9.7,72.7,8.5,11.3
0500000US53011,95.4,86.1,4.4,87.5,5.1,70.6,0.4,2.4,0.0,4.6,92.2,0.4,91.8,81.9,9.5,79.0,6.3,7.8
0500000US53015,91.1,74.0,5.5,82.5,6.9,64.0,1.4,2.9,0.0,8.9,84.8,0.1,84.7,74.3,9.2,69.1,9.1,15.2
0500000US53021,95.1,73.8,1.1,92.1,13.1,68.9,0.0,1.4,0.0,4.9,90.7,0.1,90.6,84.1,13.3,68.9,11.4,9.3
0500000US53025,91.2,68.5,4.9,83.0,12.9,60.9,0.8,1.6,0.0,8.8,86.7,0.1,86.5,77.6,14.9,65.4,8.8,13.3
0500000US53027,90.4,72.2,7.5,77.2,13.8,53.4,1.3,2.0,0.0,9.6,83.9,0.3,83.6,73.5,18.3,62.4,4.6,16.1
0500000US53029,95.0,88.5,4.9,86.6,3.5,70.9,0.3,2.5,0.0,5.0,91.9,0.9,91.0,81.1,7.4,78.6,8.0,8.1
0500000US53033,95.9,87.9,3.0,91.1,4.3,71.0,0.5,3.3,0.0,4.1,92.5,0.2,92.4,86.0,7.0,83.8,3.3,7.5
0500000US53035,95.7,88.1,4.2,88.0,4.4,70.8,0.8,2.0,0.0,4.3,93.1,0.5,92.6,84.9,6.4,83.3,6.1,6.9
0500000US53041,91.8,78.8,6.8,81.3,7.8,62.4,0.2,1.2,0.0,8.2,86.8,0.3,86.5,68.0,11.8,65.0,11.5,13.2
0500000US53045,93.0,79.3,5.9,78.9,7.2,62.1,2.2,1.3,0.0,7.0,88.8,0.1,88.7,71.3,15.2,66.3,9.5,11.2
0500000US53053,95.0,82.8,3.7,88.5,7.0,68.6,0.7,3.5,0.0,5.0,89.3,0.2,89.1,82.3,11.1,75.8,5.1,10.7
0500000US53057,94.1,83.1,6.2,84.4,5.0,66.8,0.6,3.3,0.0,5.9,90.5,0.3,90.2,81.4,13.1,73.1,5.7,9.5
0500000US53061,96.6,86.5,3.7,90.4,5.6,71.7,0.6,2.0,0.0,3.4,92.9,0.1,92.8,83.7,7.2,82.2,5.4,7.1
0500000US53063,93.5,81.8,4.3,85.7,5.6,65.3,1.1,2.1,0.0,6.5,89.6,0.2,89.5,80.5,10.5,73.9,7.0,10.4
0500000US53067,93.9,84.8,4.6,85.5,4.6,69.3,1.0,2.4,0.1,6.1,89.1,0.3,88.8,77.3,8.0,78.6,5.1,10.9
0500000US53073,93.8,84.0,5.2,85.1,5.0,66.2,1.0,1.8,0.0,6.2,87.0,0.1,86.9,78.8,10.1,73.9,5.6,13.0
0500000US53077,91.2,65.3,4.2,83.1,15.8,54.4,1.2,1.8,0.2,8.8,84.0,0.4,83.6,74.9,16.2,60.5,9.0,16.0
0500000US54003,91.5,76.0,3.9,83.5,8.3,62.4,1.3,1.8,0.0,8.5,84.6,0.2,84.4,74.0,11.1,70.7,5.3,15.4
0500000US54011,89.1,59.7,5.6,80.2,17.8,55.4,1.1,2.2,0.0,10.9,79.8,0.4,79.4,57.6,7.8,58.9,15.3,20.2
0500000US54033,87.7,66.8,5.6,78.6,15.9,52.3,1.6,2.4,0.0,12.3,78.5,0.0,78.5,53.8,18.1,57.0,5.5,21.5
0500000US54039,88.4,60.8,5.4,79.3,16.6,55.8,1.1,3.0,0.0,11.6,80.9,0.3,80.6,59.3,7.4,64.6,10.2,19.1
0500000US54061,94.6,82.9,4.1,87.0,4.8,68.5,0.8,1.8,0.0,5.4,89.9,0.4,89.4,81.8,9.5,77.0,4.2,10.1
0500000US54081,82.4,62.2,5.8,70.3,11.5,51.4,2.4,1.1,0.2,17.6,75.0,0.3,74.7,63.8,10.0,61.2,6.0,25.0
0500000US54107,87.1,68.7,4.2,76.7,8.9,56.6,1.3,0.9,0.0,12.9,80.0,0.6,79.5,64.4,11.9,63.8,4.8,20.0
0500000US55009,91.5,78.1,5.4,81.7,6.8,66.9,1.2,3.2,0.1,8.5,86.3,0.5,85.7,77.3,10.8,71.3,6.6,13.7
0500000US55025,95.3,87.3,4.5,87.8,4.1,67.6,1.1,2.1,0.1,4.7,89.8,0.6,89.2,81.9,7.8,78.6,5.8,10.2
0500000US55027,89.7,75.0,5.1,80.6,8.8,60.2,0.7,2.3,0.0,10.3,85.9,0.4,85.5,77.9,12.6,66.5,8.6,14.1
0500000US55035,93.0,83.6,5.4,82.2,5.0,66.5,1.8,2.1,0.0,7.0,89.1,0.3,88.9,76.4,10.5,75.5,6.2,10.9
0500000US55039,87.3,76.6,6.5,77.8,5.7,60.7,1.1,1.5,0.0,12.7,82.7,0.3,82.4,71.3,10.6,62.1,10.8,17.3
0500000US55055,92.7,80.8,5.2,83.0,8.7,59.3,0.8,1.9,0.0,7.3,86.0,0.7,85.4,78.1,12.5,67.1,6.6,14.0
0500000US55059,92.1,76.7,3.9,85.7,9.5,61.8,1.2,1.9,0.0,7.9,88.3,0.4,87.9,80.2,12.8,71.9,5.8,11.7
0500000US55063,91.8,81.2,5.7,81.2,5.7,64.5,1.0,1.7,0.0,8.2,86.3,0.7,85.6,73.0,9.9,73.7,6.2,13.7
0500000US55071,88.7,75.6,7.7,76.7,8.7,54.8,1.4,1.0,0.0,11.3,84.4,0.2,84.2,63.9,12.2,64.7,9.2,15.6
0500000US55073,89.7,78.0,6.1,79.4,5.7,63.3,1.0,1.9,0.0,10.3,84.5,1.2,83.3,73.3,11.4,64.8,7.8,15.5
0500000US55079,87.4,70.6,4.4,79.7,10.7,56.8,1.1,2.8,0.0,12.6,80.1,0.2,79.8,72.8,11.9,65.9,4.3,19.9
0500000US55087,92.6,79.8,4.7,83.1,6.6,65.6,1.8,2.9,0.1,7.4,88.0,0.2,87.8,78.1,9.2,73.8,7.2,12.0
0500000US55089,93.2,87.7,5.6,83.1,2.3,71.6,0.5,4.0,0.0,6.8,89.5,0.4,89.1,80.4,8.6,76.8,6.9,10.5
0500000US55097,91.0,76.5,6.5,80.2,8.6,61.0,1.4,1.9,0.0,9.0,87.0,0.1,86.8,74.1,11.7,71.5,5.5,13.0
0500000US55101,92.4,77.4,5.2,83.3,8.0,64.2,1.1,2.6,0.1,7.6,87.4,0.3,87.1,78.1,11.8,71.4,6.9,12.6
0500000US55105,90.2,75.7,5.3,80.7,9.1,60.7,1.3,1.1,0.1,9.8,85.2,0.6,84.6,76.0,12.1,67.4,7.1,14.8
0500000US55109,92.5,80.2,4.7,84.2,5.6,69.1,1.6,3.0,0.0,7.5,88.1,0.6,87.5,80.0,17.3,64.9,6.7,11.9
0500000US55117,90.4,78.4,5.4,79.9,5.5,60.8,0.9,1.8,0.0,9.6,86.7,0.1,86.6,74.1,11.4,70.0,7.4,13.3
0500000US55127,92.1,81.1,4.9,84.4,5.9,64.1,0.7,1.1,0.0,7.9,86.8,0.7,86.0,75.4,9.9,70.0,8.7,13.2
0500000US55131,93.5,85.3,6.0,83.3,3.6,66.6,1.0,1.7,0.0,6.5,89.3,0.5,88.8,75.9,8.4,74.4,8.2,10.7
0500000US55133,94.3,86.7,5.6,85.7,3.9,71.4,0.8,2.7,0.0,5.7,92.1,0.3,91.9,83.7,8.0,81.1,6.4,7.9
0500000US55139,91.6,76.6,5.4,82.6,6.3,62.4,1.3,1.7,0.0,8.4,86.2,0.2,86.0,76.2,12.8,68.8,5.6,13.8
0500000US55141,88.7,75.7,7.2,73.4,7.7,61.9,2.3,2.9,0.0,11.3,84.0,0.7,83.3,71.2,10.9,69.0,4.8,16.0
0500000US56021,91.7,81.5,3.4,84.2,4.7,65.9,0.4,1.6,0.0,8.3,88.5,0.0,88.5,74.8,10.7,72.6,8.0,11.5
0500000US56025,94.2,80.0,6.6,84.1,8.5,64.6,0.6,2.0,0.0,5.8,84.8,0.3,84.5,71.4,8.3,70.8,6.9,15.2
0500000US72013,70.1,40.0,2.4,63.9,24.3,30.5,2.3,0.2,0.0,29.9,66.0,0.8,65.2,59.1,27.7,35.4,2.5,34.0
0500000US72021,86.3,51.5,3.3,80.1,25.1,40.8,1.2,0.9,0.0,13.7,79.1,0.4,78.7,73.0,33.8,41.4,13.0,20.9
0500000US72025,79.9,51.1,3.7,73.3,19.6,44.3,0.7,1.6,0.0,20.1,76.7,1.0,75.7,71.8,30.7,40.7,7.4,23.3
0500000US72031,81.6,49.9,3.6,75.9,24.3,37.4,1.1,0.2,0.0,18.4,75.9,0.3,75.6,69.3,29.3,43.0,4.0,24.1
0500000US72061,82.9,54.7,1.9,79.0,18.2,49.8,1.3,2.1,0.0,17.1,74.9,0.0,74.9,71.0,22.0,48.4,6.0,25.1
0500000US72097,80.3,42.0,2.8,73.9,28.8,37.8,1.2,0.0,0.0,19.7,70.4,0.3,70.0,65.7,30.3,38.2,2.1,29.6
0500000US72113,67.5,48.5,7.9,57.6,14.8,22.4,1.1,1.2,0.0,32.5,68.3,0.4,68.0,63.9,28.1,37.8,2.8,31.7
0500000US72127,62.0,41.5,4.5,55.2,14.9,29.7,0.8,2.9,0.0,38.0,53.6,1.6,52.0,45.9,17.9,31.2,3.1,46.4
0500000US72135,84.2,45.2,1.8,81.7,36.3,24.1,0.2,0.0,0.0,15.8,36.6,0.5,36.1,35.1,16.3,17.7,2.1,63.4
0500000US72137,88.0,48.9,1.5,84.9,34.7,33.8,0.4,0.6,0.0,12.0,44.1,0.4,43.7,30.8,11.7,30.3,2.9,55.9
0500000US72139,82.4,52.9,2.5,78.2,23.6,41.5,0.8,0.3,0.0,17.6,78.1,0.2,77.9,74.7,32.1,43.8,2.0,21.9
